0.17572,0.0073306,0.45594,0.82906,0.47022,-0.15313,-0.45841,-0.45,-0.52389,-0.72027,-0.51191,0.085276,0.29421,-0.041946,-0.22297,0.0014157,0.1233,-0.021723,-0.12999,-0.19364,-0.17704,-0.053509,-0.17537,-0.23511,0.12541,0.063051,-0.29421,0.069493,0.23201,-0.36055,-0.34731,0.10965,0.031399,-0.043929,0.017411,-0.12924,-0.064542,0.071545,-0.047155,0.049363,0.25702,0.12662,-0.0058119,0.086806,0.23464,0.29999,0.1082,0.019264,0.33432,0.3422,0.026893,0.10314,0.081509,-0.15264,0.18584,0.3951,-0.084229,-0.14338,0.20453,0.070914,-0.093322,0.075529,0.069107,-0.099548,-0.081431,0.047947,0.062848,-0.050977,-0.096367,-0.0028662,0.056832,0.03949,0.033045,-0.0046072,-0.035728,0.041233,0.063863,-0.030235,-0.033696,0.031587,0.083251,0.11126,-0.030566,-0.06728,0.19435,0.073139,-0.33649,-0.16278,0.11115,-0.058664,-0.043457,0.10002,0.019413,0.015796,-0.066905,-0.56191
1.8343,-0.20507,-0.35358,-0.06292,-0.41821,0.18087,-0.094913,-1.2212,-0.1398,0.48482,-0.13793,0.21936,0.37017,-0.71006,-0.61465,0.61546,0.19755,-0.72783,0.46456,0.06597,-0.77787,0.74003,-0.04196,0.085481,-0.15171,-1.1455,1.7262,0.46576,-0.89395,1.1623,-0.18837,0.27646,0.51394,-0.17031,0.62952,-0.29628,0.23494,0.26554,0.11376,0.32528,-0.67314,-0.12186,0.22155,0.40886,-0.19997,-0.4907,-0.12666,0.15133,0.47492,-0.57594,0.084207,-0.073131,0.061661,0.56353,-1.1292,-0.056689,0.70018,-0.24867,-0.053641,0.0587,-0.059237,-0.090358,-0.080003,0.030676,0.39763,0.051543,-0.24006,0.27666,0.020676,-0.78615,-0.23693,0.12517,-0.29012,0.16759,-0.52528,0.034501,0.948,-0.87931,-0.46372,0.61054,0.0083951,-0.25801,0.033582,0.25495,-0.28472,-0.037163,0.21419,0.29209,0.7462,1.2591,1.0044,-0.40744,-1.4818,-1.7596,-0.48337,2.9584
0.037109,-0.078545,0.43855,0.78597,0.34071,-0.061369,-0.036647,-0.23424,-0.61499,-0.64239,-0.38708,-0.015118,0.15982,-0.13128,-0.24882,0.038977,0.1059,-0.04884,-0.20776,-0.28061,-0.062123,0.04658,-0.12963,-0.088147,-0.032622,-0.19722,-0.10467,0.10898,-0.023165,-0.23283,-0.16513,0.012996,-0.014415,-0.19351,-0.1711,0.056678,0.12136,-0.011248,-0.0090088,0.149,0.1849,0.11949,0.13127,0.18529,0.23481,0.26815,0.23174,0.18211,0.1778,0.14053,0.08242,0.10204,0.11401,0.050271,0.062539,0.12315,0.063153,0.014547,0.049344,0.0034172,-0.046307,0.037912,0.1009,0.024355,-0.051572,-0.035867,0.0051688,0.0074812,-0.066781,-0.050482,0.13077,0.018556,-0.28987,-0.075295,0.26848,0.10052,-0.070905,-0.0038495,-0.047471,-0.13343,-0.10581,0.027395,0.14175,0.068879,0.025142,0.050073,-0.099988,-0.13305,-0.0017974,0.0087338,0.12017,0.14144,-0.060893,0.017476,0.0080808,-0.6783
2.0171,0.046312,-0.42851,0.25937,-0.042258,-1.0011,-0.42229,0.33101,0.27679,-0.019733,-0.29064,-0.056055,0.28037,-0.23585,-0.64388,-0.13873,0.089809,-0.13152,-0.075588,0.032658,-0.00085535,-0.01708,0.030787,-0.10784,-0.30722,-0.14292,-0.094332,-0.26717,-0.14735,-0.047805,-0.079862,-0.052987,-0.12105,-0.12242,-0.0014942,0.012273,-0.047249,-0.095958,-0.059703,0.09269,0.083733,-0.03994,0.10486,0.16983,0.02282,0.14475,0.28522,0.22435,0.15901,0.11659,0.19571,0.22474,0.15352,0.13342,0.054102,0.09201,0.13111,-0.01448,0.014133,0.023447,-0.092247,-0.0060491,0.037726,-0.060003,-0.080869,-0.019053,0.067378,0.03312,-0.086236,-0.07526,0.020319,0.039495,-0.003656,-0.026374,0.0037636,0.01702,-0.055474,-0.038646,0.025793,-0.058286,-0.0098365,0.038371,-0.040829,0.060017,0.0086587,0.088693,0.28545,0.38195,0.90159,0.24949,-0.6316,0.27811,-0.040101,-0.75752,-0.20914,0.017832
-1.8146,1.5076,1.7471,-0.38478,-1.7622,-1.3719,0.32924,0.83549,-0.30399,0.14224,-0.04789,-0.86753,-0.60948,-0.096489,-0.082702,-0.078914,-0.027275,-0.27182,0.13356,-0.026592,-0.25081,0.11251,-0.21184,-0.022131,0.090624,-0.32691,-0.033404,-0.00028616,-0.1033,-0.11172,-0.005084,0.054297,-0.0058829,0.13778,0.24642,0.34988,0.30558,0.43718,0.33116,0.41492,0.34389,0.15356,0.19638,-0.02673,0.15239,-0.022818,-0.23718,-0.069616,-0.05245,-0.022622,-0.17548,0.0085546,0.10884,-0.13665,0.088418,0.021355,-0.18314,0.0091528,-0.025132,0.053969,-0.030637,-0.14474,0.1241,-0.050036,-0.09156,-0.017525,-0.048909,0.048332,-0.066712,-0.12768,0.10882,0.20606,0.12592,0.095279,0.1657,-0.061965,-0.28694,-0.06701,-0.12061,-0.20996,-0.18905,0.17922,-0.067181,-0.228,0.16449,-0.001969,0.0034617,-0.1899,0.029053,0.21573,-0.11215,-0.076572,-0.25479,0.30981,0.87343,-0.69328
-0.99155,1.8995,-0.27522,-0.74264,0.060636,-1.9756,-0.70809,1.4439,0.41796,-0.77717,0.17506,0.37128,-0.80443,-0.6012,-0.16704,-0.019844,0.41588,-0.63236,-0.32735,0.99447,-0.56689,-0.33667,0.37858,-0.43521,-0.047354,0.37105,-0.1196,-0.4834,0.077123,0.24929,0.13135,-0.16082,0.037755,0.54544,0.12833,0.1756,0.30029,0.29705,0.2169,0.31616,0.031359,0.22119,0.29212,0.043055,-0.0083585,0.0052623,0.1227,-0.20983,-0.030521,-0.068406,0.36531,-0.19697,-0.28903,0.21226,-0.27212,0.59097,-0.59373,0.038682,0.88723,-0.98484,0.027146,0.35285,-0.041038,0.035664,-0.086912,-0.15873,0.096369,0.1518,-0.21237,-0.079341,0.19419,-0.10574,0.25046,0.33739,-0.28494,0.41886,-0.2414,-0.52852,0.13181,-0.1722,0.18309,-0.26642,-0.30723,0.44287,-0.35665,-0.018885,0.30484,-0.174,-0.061201,0.062647,0.35865,-0.35447,-0.24922,0.34173,0.0065474,0.039201
1.1659,0.55449,0.34304,0.19613,-0.23176,-0.65836,-0.79639,-0.70337,-0.40088,-0.062055,-0.064816,-0.22142,-0.023381,0.19892,0.065084,-0.011786,-0.097136,-0.37688,-0.24851,0.083605,0.0046696,-0.018596,-0.026634,-0.24072,0.15597,0.5178,-0.24744,-0.55655,0.26621,0.28029,-0.45832,-0.32737,0.11968,-0.090256,-0.26158,0.020016,0.086051,-0.14488,-0.097642,0.077015,-0.022917,-0.032868,0.21801,0.20467,-0.02364,0.093606,0.27686,0.056558,-0.0049386,0.36899,0.37948,0.027301,0.09201,0.26927,0.067995,-0.040464,0.097782,0.08713,-0.0055846,0.0613,0.16307,0.072017,-0.14562,-0.12002,0.12178,0.062096,-0.17637,-0.069762,0.098069,0.010921,0.015863,0.088855,0.0245,0.045273,-0.00042717,-0.22841,-0.12957,0.15649,0.11448,0.045725,0.10387,0.089121,0.15258,0.071651,-0.3125,-0.30887,0.07257,0.045289,-0.13286,0.055241,0.098394,-0.19544,-0.12041,0.2012,0.049208,-0.75486
0.58064,0.48149,0.74927,0.662,-0.04062,-0.62017,-0.73295,-0.73618,-0.70323,-0.14349,0.098405,-0.15926,0.024459,0.13231,0.073206,-0.090992,-0.38542,-0.089078,0.0027776,-0.15971,0.094257,-0.10908,-0.34729,-0.10313,0.15599,0.02134,-0.59567,-0.34613,0.15574,-0.096644,-0.01809,-0.25943,-0.18032,0.58351,0.0688,-0.24468,0.27856,0.28443,0.29694,0.14252,0.098722,0.39318,0.35628,0.26253,0.012717,-0.0014735,0.235,-0.050718,-0.0091827,0.21353,-0.066183,-0.022648,0.14019,-0.020134,-0.029919,0.06551,0.0086196,-0.11315,-0.12088,0.074281,0.1382,-0.096138,-0.065305,0.14671,0.020453,0.035292,0.21798,-0.084037,-0.19726,0.16774,0.0047096,-0.16017,0.10563,-0.04605,-0.12781,0.12439,0.017535,-0.13383,-0.043792,-0.022962,-0.062785,-0.14133,-0.12494,0.14428,0.14455,-0.036795,0.12334,-0.015295,-0.40801,-0.139,0.20859,-0.027302,-0.055314,0.19229,0.047901,-0.59791
-0.55303,1.7261,0.4574,-0.55409,-1.169,-2.1202,-0.011405,1.0774,0.23832,-0.14447,-0.30977,0.18644,-0.36423,-0.46055,0.15158,-0.16192,-0.22151,-0.10786,0.14831,0.013392,-0.34423,0.20742,-0.1539,-0.35121,0.38668,-0.27095,-0.21035,0.052619,0.14181,-0.19766,0.0091679,0.28648,-0.096132,0.60062,0.13822,0.21883,0.44104,0.27173,0.40322,0.14873,0.03905,0.37617,0.13903,-0.028892,-0.0014117,0.071322,0.0099769,-0.3203,0.2094,-0.020383,-0.14591,-0.04039,-0.066517,-0.0080329,0.16371,-0.030817,-0.10939,0.20731,-0.10718,-0.17172,0.13728,-0.052385,-0.16795,0.25059,-0.19882,-0.098038,0.17935,-0.27104,-0.035683,0.25412,-0.21578,0.03122,0.43129,-0.059472,0.0068856,0.045522,-0.28693,-0.14053,0.24015,-0.36642,-0.32474,0.44029,-0.37373,-0.020046,0.31882,-0.36879,0.077924,-0.021472,-0.012355,0.12866,-0.15764,-0.035642,0.02138,0.13382,0.21935,-0.29541
2.7691,0.0076202,-0.25325,-1.0208,-1.0529,0.8904,0.24576,-0.17084,0.35051,-0.92481,-1.0321,-0.13139,-0.24848,-0.23029,0.042371,-0.063642,-0.22269,-0.076201,-0.0036573,-0.17143,-0.12003,-0.02963,0.10225,-0.059428,-0.27993,-0.01395,-0.1361,-0.35746,0.16922,0.049651,-0.013358,0.19523,0.15834,0.46096,0.25462,0.22774,0.5065,0.37985,0.056553,0.28238,0.22864,-0.068111,0.060191,0.019251,-0.018087,-0.13607,0.0099141,0.13344,-0.09322,-0.088518,0.071261,0.10527,-0.04667,-0.0511,0.016609,-0.15952,-0.070172,0.10909,-0.043407,-0.0712,0.0048828,-0.098051,-0.010511,0.01967,-0.083857,0.027964,-0.046007,-0.081871,-0.026235,0.064367,-0.013525,-0.13431,0.2045,0.12307,-0.059744,0.26394,0.16966,-0.24514,-0.25266,-0.093041,-0.067481,-0.078372,-0.015853,0.018576,0.031301,-0.11869,-0.0012599,0.11328,-0.011272,0.0013142,-0.051259,0.043056,-0.13822,0.012223,0.35446,-0.34423
