-0.88157,1.5778,-0.64157,-0.20551,1.3946,-1.5509,-0.11986,1.6464,-0.53161,-0.38392,1.1343,1.3397,0.0018067,-2.208,0.92199,1.538,-1.3679,0.51357,-0.73441,-0.30893,1.8711,0.060374,-0.55264,-1.7948,-0.54205,1.659,-0.65803,0.8171,0.63562,-0.95959,1.0157,-1.5494,-0.86317,2.2961,0.84381,-1.3303,-1.8615,0.037435,-0.19321,-1.3946,-0.22541,0.11222,2.2545,-0.37933,0.21978,2.2302,-1.5986,-0.062859,0.92902,-0.032224,-0.71912,0.19972,0.19924,-1.1467,0.13653,1.1046,1.1242,-1.6112,-2.1133,2.9065,0.39646,0.92269,2.2008,-0.48277,0.027323,-1.5105,-0.49224,1.1815,-1.4287,-0.28462,1.3672,-1.0562,0.97672,0.15234,-0.5361,0.24004,-0.49906,-0.12481,-0.075709,0.067645,-1.0979,0.80484,0.84251,1.0151,1.403,-0.53713,0.091536,0.97499,-1.3305,0.17999,1.2075,-0.25207,-0.52023,-0.88,0.32025,0.55302,-0.20732,-0.50075,-0.039672,0.01144,1.3019,0.28292,-0.063587,0.46043,-0.86313,-1.0969,0.37281,0.43369,-0.81756,-0.69746,0.70339,2.0149,-4.6229,-0.18514,4.7395,-2.1109,-0.19592,0.62359,0.41357,0.029139,0.31888,0.024354,-0.64129,1.1098,-1.431,-0.97498,2.0879,-0.69848,-0.89294,1.1413,-3.2641,-0.28301,3.6881,-1.1914,-0.45567,-0.55895,-0.64451,1.583,1.2245,0.3921,-1.0979,-0.59655,1.2251,-1.4088,0.13223,-0.089082,-0.0069011,2.1477,-1.8098,-0.38031
4.458,0.81549,-0.66997,1.0994,0.84134,0.047233,-2.1793,-0.38415,1.4719,0.80273,0.50421,-0.17059,-0.13986,-0.14297,0.36973,-0.34895,0.36607,-0.59633,0.039235,-0.37661,-1.3708,0.00073526,1.9828,0.90291,-0.69847,-1.397,-0.40939,-0.43039,-0.12505,1.4886,-1.4553,-0.49756,2.3385,0.67756,-1.0077,-0.77459,1.0521,-1.5888,-0.18406,1.872,-1.4359,0.16648,-1.4381,-0.33627,1.9911,0.20777,-0.18519,-0.28902,-0.38074,0.33599,-0.46822,0.21987,0.84872,-0.083748,0.13427,-1.1253,0.029098,1.3149,0.40811,1.2496,1.4484,-1.3731,-0.97182,-1.4056,-2.4149,1.414,1.9308,0.36965,-0.10945,-0.40287,-0.22308,1.1902,1.4444,-0.2566,-1.033,0.12846,0.26712,0.50404,1.2927,0.57716,0.28965,0.013237,0.2484,0.37916,-0.025029,-0.20104,0.31019,-0.23272,-1.5363,-1.3501,0.084516,-2.666,-0.97946,2.7199,-2.028,0.58622,1.5791,0.38121,2.029,-2.0593,0.07027,1.9072,-0.46925,0.80977,0.27219,-0.54852,-1.8221,0.733,1.9411,-1.4775,-0.6421,0.20291,-0.79055,0.7003,-0.56765,-1.0937,1.6394,-0.2621,0.056939,0.60734,-0.74331,0.7429,0.19272,-1.5138,1.5634,0.38122,-2.3143,0.27184,1.6949,0.65551,0.13507,-0.57777,-1.436,-0.089221,0.19989,-0.14033,0.37943,0.50662,0.98711,-0.01505,-0.27291,0.22168,-0.64083,-0.51438,-1.0397,-1.606,1.0616,1.6587,-1.4023,-5.5413
2.6177,-1.1523,1.0857,1.5106,-1.0023,0.15842,-0.77142,0.35926,1.4314,-0.39084,-0.28204,-0.15198,-0.32802,-0.050934,0.94276,1.6499,-1.7824,-0.043341,-0.25824,-1.5187,2.568,-3.0323,1.575,0.24815,-0.56062,3.8183,-2.0527,-1.4483,-0.022862,1.7498,0.91068,-1.3635,-0.64056,-2.3952,-0.28756,-0.72954,0.3977,3.6177,-2.7036,-0.39042,1.1122,0.87044,-0.72399,-0.96848,0.65289,-0.7851,1.8755,-3.2219,-2.2749,3.9066,1.3877,-0.59536,0.93973,-0.21457,0.47955,1.9234,-0.31309,-0.020032,-0.011784,-1.3038,-1.7659,0.99038,1.7823,-0.24178,-0.095213,0.22664,-1.0933,-0.71332,0.92261,1.3369,0.37787,-0.37635,-1.3655,0.56117,0.67476,-1.2742,-0.56096,0.10403,2.3828,2.4037,-3.7175,0.86215,1.7389,-1.8626,1.6164,-0.65522,-0.021579,0.20753,-0.31656,0.2457,-2.4752,0.046284,3.0341,-0.0087256,-0.81221,-0.93044,1.111,0.57854,-0.59913,0.52198,1.1002,-1.4818,-0.15311,2.6672,-0.43568,-1.0715,0.64463,-1.075,-2.0236,1.3722,2.1206,0.31844,-0.36134,-0.37608,-2.9013,-1.4135,3.0025,-0.66041,-0.11486,2.6378,0.60649,0.4892,-1.6843,-0.79602,-0.066614,-1.2475,0.4427,1.7657,-1.6466,-0.70529,2.1608,0.52221,1.1564,-3.5728,-1.1573,1.9738,-1.4041,-1.9074,1.7289,3.1069,0.0065193,-1.732,-0.78262,0.79744,-0.28016,0.50918,-0.16057,-0.47291,0.5672,0.73309
-3.4022,1.1531,1.3338,-4.3012,1.8611,4.9837,-1.5548,-1.1705,-0.41113,-1.325,0.68894,2.0222,-0.63875,-0.31022,0.48762,0.95774,0.78442,0.1496,-1.1608,-1.0174,-0.51466,0.39701,-0.074369,0.39547,1.0155,-1.3074,-0.0068599,1.1548,-0.16652,0.018244,-0.38645,-1.5864,-0.062844,1.6248,0.54163,-0.21534,-3.6823,0.17845,3.4005,-0.96433,0.042836,1.804,1.1142,-0.40494,0.63453,-2.7812,0.17614,2.1186,0.39737,-0.4351,-0.25596,1.7169,-0.38976,-0.71288,1.2823,0.12277,-1.8004,1.0156,0.8158,-0.078849,-0.10741,0.91348,0.92649,-1.5594,-0.14277,1.4555,0.84276,0.10246,-0.9886,-1.0561,-0.41217,-0.82028,-1.0617,-0.8518,0.84792,2.1641,-1.1704,0.15644,0.43965,-1.084,2.1084,1.3653,0.15531,1.1905,-0.60011,-2.939,0.97414,-0.087541,0.32703,2.9674,-3.1008,-0.98335,2.8102,-2.7963,0.23904,3.4331,-0.39959,0.75421,-0.025245,-1.0792,-0.75185,-0.37438,-0.99063,-3.5861,2.1141,3.5269,-1.1856,-0.83061,-0.241,1.0776,-0.4275,-0.24963,0.43002,0.56654,-2.7172,-0.95081,0.79043,0.1981,1.8432,0.0012763,-0.05126,0.95376,-1.2798,-0.59859,-0.50485,0.61999,-2.4671,-0.44757,3.6784,0.10398,-1.1723,-1.2768,1.1944,0.31532,0.18436,-0.88174,-0.62339,1.6533,-3.9048,-0.48505,3.808,-1.28,0.027812,-1.4293,-0.58963,2.0358,1.6384,-0.45924,-1.4184,4.0208
5.118,-4.041,1.098,0.42611,-1.3384,2.9625,1.6174,-3.138,-0.68454,2.2581,-0.77893,1.1456,0.12953,-0.81173,1.9954,1.4162,-1.1923,-0.66385,-1.4023,-1.2361,-0.94942,1.6347,2.6814,-0.95445,-1.0446,0.36296,-0.053221,0.41692,-0.22847,-0.10305,-0.034323,-0.58165,-1.6801,-0.3631,2.7575,0.54422,-1.4483,-0.60986,2.3038,1.1448,-0.44786,0.78166,1.1852,0.59747,0.15991,-0.63711,-0.49746,0.40996,-0.2304,-1.0424,0.54192,-0.85229,-0.49275,1.3683,-0.44445,-0.69751,0.1475,-3.1475,0.010428,3.3608,0.66449,-1.1137,-1.0366,2.1791,0.99925,-0.4791,-0.59787,-1.1074,-0.13844,0.41319,0.95769,0.79006,-0.94093,0.98166,1.1753,-1.3989,-0.84184,-0.14176,-0.60713,0.96826,1.6871,0.086418,-0.83575,-0.26841,0.5054,1.2438,-1.2177,-1.0351,-0.53996,0.58493,0.90025,-1.5999,-0.014548,-1.0989,-0.28192,1.5216,1.1047,0.79772,-0.083544,-1.5495,-3.3213,1.5777,2.6564,-2.9782,-0.055431,1.268,0.91158,-0.2913,-0.93438,0.44983,-0.63393,-0.20612,-0.68361,-2.3635,1.3474,2.7428,0.65936,-0.60425,-0.73837,1.3167,0.23841,0.19863,0.25409,-0.32698,0.38784,-3.6304,0.48673,-0.56652,-0.19766,3.4061,-2.5219,1.0505,2.3128,-2.1178,-0.18645,0.41866,-1.0472,1.9371,-0.29008,-0.56375,-0.034905,-1.2406,-1.7556,0.691,0.7076,0.7416,1.489,-0.47557,0.54228,0.98843
1.868,1.3688,0.38196,-1.3666,0.47643,1.2699,0.55811,-0.067307,-0.53788,0.47584,0.71351,-0.49788,-1.575,1.7518,0.045729,-0.59373,-0.45181,-0.029014,1.1679,-0.19946,-0.20202,-0.50448,0.37792,1.1558,0.65385,-3.5132,-0.40401,2.7982,-2.695,-1.7654,2.2356,0.97694,-1.7934,1.3456,-0.36095,0.22423,1.783,-1.7973,-1.3317,-1.456,1.1978,0.94598,-1.5737,0.56381,1.1905,-0.060705,0.61535,0.70132,-2.5296,-0.25176,1.6707,-0.40102,1.3194,-1.5195,1.5577,2.9748,-0.81497,-0.40494,-3.1693,-0.06404,0.19741,0.34239,2.627,-1.4425,0.57502,0.72342,1.0463,1.8534,-0.5128,-1.7342,-0.10446,1.741,-0.48762,-0.89455,-0.55418,0.37227,0.22011,0.3193,0.2517,-1.6501,-1.4033,0.19226,1.5042,-0.095247,-0.13626,0.39429,-0.18689,0.21828,-2.0632,-1.1064,1.6618,0.30937,2.2428,-0.37039,0.066821,-1.4119,-0.06226,3.3529,-3.0175,-1.5401,2.0199,-2.6185,0.42006,3.5573,-0.96907,0.64001,0.59001,-0.87905,-0.49382,1.0543,-2.1005,-1.7572,1.3744,-0.53647,0.37845,1.7977,-0.89709,0.23069,1.3573,-0.49706,-0.20609,-1.3996,0.61745,1.2038,-1.1846,-0.18856,0.55579,0.26339,-0.45736,-0.80997,0.89523,0.56504,-2.2704,0.23958,0.41808,0.73712,0.91746,-1.452,0.78339,0.97339,-1.59,-1.3875,0.95713,1.198,-0.34924,-0.71308,0.88554,1.3109,0.28179,0.25292
-0.76512,-0.36044,1.4269,0.91393,0.37441,0.78044,-2.2182,0.38821,1.6613,-0.88947,1.8606,0.26322,-0.76543,1.6015,-0.006518,-0.55841,0.84817,-0.47028,-1.391,-1.2975,0.74914,0.95895,-0.17194,-0.26518,-2.5863,0.56049,2.6244,-0.59997,-0.7735,0.39698,0.40657,-0.46327,0.81952,0.59919,-0.039294,-1.135,-1.4086,0.99754,0.57148,-0.45744,-0.14572,0.60531,1.5285,-0.10428,-0.96736,-0.57427,0.18946,1.8534,0.89878,0.011443,-0.78855,0.46977,-1.0155,0.20231,1.1273,-0.9164,1.4223,1.7491,0.34127,-0.093168,0.21441,0.86754,-2.1756,-0.74528,2.1177,-1.1524,-0.63395,0.38522,0.52706,-2.1424,-0.18326,1.0635,-0.28176,0.32155,-0.19142,-0.57286,-0.99716,0.66448,1.0062,0.42556,-1.7635,-0.4307,-0.18275,-0.38929,-1.3801,-0.42332,2.3384,1.0809,-1.4568,-1.0465,-0.27321,0.97832,1.0159,-0.29,0.54309,-0.91337,0.74938,1.1108,-0.65372,-1.4059,1.0245,-1.1291,-0.69612,2.0326,-1.3742,0.22739,1.4457,-0.5352,-0.95192,0.54186,0.60847,-2.2917,-1.0055,2.4979,0.6261,-2.3083,-0.92406,-0.4125,0.62106,0.83226,0.31589,0.91017,0.25242,0.027132,-1.783,-2.9993,1.7323,3.1143,-0.19754,-0.32616,0.38319,0.78538,-0.53673,-1.3565,0.33454,0.6483,-1.0468,-1.0453,0.69193,0.96557,-1.3532,1.0002,-0.93763,-1.6417,3.2894,-0.043917,-0.95073,0.32485,-0.33068,4.2349
-3.8586,-1.9684,1.6074,0.98691,-1.382,0.84222,0.45516,0.12716,0.35021,0.248,0.37678,-0.015112,-0.75433,0.38044,1.4166,-1.0578,-0.43142,1.0825,0.41552,-0.73156,-1.5093,-1.1393,0.060503,0.42029,-0.63168,-0.19158,0.32701,0.97753,1.8229,0.78196,-1.1587,-1.6911,1.0502,0.45732,-0.8905,0.80667,0.66382,-3.3479,-1.0751,2.8303,0.40692,-0.95397,-0.78804,2.0781,1.8626,-0.89141,0.16407,0.57412,-0.79554,0.058051,-0.27966,0.12159,-0.68671,0.34225,2.6837,-0.11503,-0.24658,0.42336,0.61716,-0.23399,0.38181,1.6197,-1.0198,-0.88267,-1.4406,-0.96908,2.3619,0.84861,-1.3073,0.18956,0.75903,1.0103,0.70777,-0.94638,-0.13523,1.1693,0.23697,0.28281,-1.2422,0.70199,2.2593,-1.585,1.1528,-3.0861,-1.5554,3.5508,-1.1067,-1.3892,-0.35071,-0.33398,0.47765,0.47239,0.59078,-0.30051,-1.6027,1.3175,0.94685,-0.022866,0.053617,-0.4856,0.52678,0.031465,-0.90764,-0.72389,1.3912,0.98513,0.11628,-0.32224,-1.2483,-0.048555,-0.07848,-0.057525,-0.10242,0.90221,1.9086,-3.6346,-0.51325,1.9256,-1.4142,0.71003,0.28703,-2.6441,0.044543,2.697,0.11458,0.0097088,-2.1064,-0.49405,1.9046,-0.93534,0.19277,1.4723,1.8021,-4.0968,-2.0797,3.9978,-2.6766,-0.077435,2.6023,-0.57593,0.64637,1.2095,-0.2822,-0.55765,-0.2322,-0.94954,1.1504,1.4901,-1.8038,-1.5559
-2.0846,-0.82047,1.0374,1.4017,1.2727,-0.63953,-1.7206,0.82583,0.17526,1.3891,1.7322,-1.8708,0.28487,-0.018735,-0.38993,-0.12854,-1.1479,1.4082,1.503,0.65864,0.20941,-1.1123,-0.90224,0.59326,1.2292,-0.07405,-1.098,0.82704,0.60085,-0.87243,-2.2381,0.94792,1.8364,-2.2907,0.84934,1.3743,-2.7047,-1.7815,0.49753,-0.19966,0.89211,1.9382,0.52007,0.32852,-0.082167,-0.91186,-0.91141,0.62448,1.0985,0.0096041,-0.80989,-1.525,1.054,2.4151,-4.4292,-2.8542,6.1441,-2.6781,0.13419,5.0273,-1.1873,0.27711,-0.63209,0.43324,-1.1519,-1.1088,1.7291,-1.5657,-0.58138,2.5202,0.88058,0.55148,-1.0825,-0.48451,0.26053,0.95437,-0.046022,-0.26328,0.26216,0.61266,1.8472,-0.73843,-0.47745,0.60525,0.075463,-2.2661,-3.5121,2.1754,1.6176,-0.71671,1.5373,-0.50329,-0.69108,0.68161,-2.2154,-0.19013,2.5409,0.63157,-1.2032,-0.17789,1.6867,-0.66502,0.46036,-0.63343,0.43236,1.715,-0.77325,-1.16,0.38207,1.4017,0.38018,-0.98441,-0.29755,1.2746,-0.6069,1.204,-1.08,-0.26501,-0.47897,-4.2601,2.6874,2.2586,-0.49577,0.25547,-0.4091,-0.17007,0.36336,-0.15539,-0.16481,0.45765,-0.42677,-0.03456,0.65501,-0.26648,0.17091,0.64184,-0.12226,0.66921,-0.3916,0.30617,-0.52108,-0.52285,1.3465,-0.41108,-1.9252,0.79175,-2.2288,-0.9814,5.1285,-7.9554
6.2501,-3.7898,0.12808,2.3445,1.2041,-3.2278,0.68819,0.50807,-0.14646,3.2938,-1.9526,0.91961,-0.33984,-1.1473,2.1419,-0.070255,-1.4889,-0.38531,1.5661,1.7529,-1.2338,-1.2399,1.2313,1.7746,-1.6786,-0.48119,1.5153,-0.60318,-1.4936,0.46068,-0.85911,-0.30626,0.85714,-0.52431,-1.1089,1.2729,2.7462,0.10228,-1.4723,0.46499,0.30537,-1.2634,0.95343,-0.42926,0.31362,1.6318,0.71019,-0.42258,0.30211,-0.48586,0.74732,1.4176,-0.54667,-1.9249,-2.5027,1.3576,0.7264,-1.0112,-0.21877,1.9912,-0.74721,-0.94039,1.8208,-0.47476,-0.69573,0.56069,1.588,-0.5496,-0.86258,0.57992,0.34591,0.79344,-0.39367,-1.5798,-0.30426,0.6668,-0.19395,0.52599,1.252,-1.979,0.55601,-0.89902,0.25009,1.9327,-1.7048,-0.051522,1.0979,-1.514,-0.10592,1.8627,-1.1168,1.1974,1.3611,-0.13168,-0.76533,0.090994,0.80335,0.2146,-2.9668,0.033455,1.2189,-0.097231,1.816,0.021309,-0.58722,-0.75944,-0.20604,-0.55242,-1.2503,0.65754,0.85811,0.34401,0.69986,0.09654,-1.335,-0.60045,0.24481,0.1972,-0.47561,-1.2588,0.79168,0.27305,0.93012,-0.21955,-0.80493,-0.63771,0.73379,2.1545,-2.701,-0.56071,1.5028,-0.48852,1.0123,-0.27551,-2.6852,0.72033,2.1559,-4.5618,0.18248,3.8529,0.69881,-1.0681,-1.3252,-0.22803,-0.99369,1.2028,1.5406,-0.32102,-1.8195,0.36298
